ApplNo	DrugName	
204632	VARDENAFIL HYDROCHLORIDE	
204632	VARDENAFIL HYDROCHLORIDE	
204633	ACITRETIN	
204633	ACITRETIN	
204633	ACITRETIN	
204633	ACITRETIN	
204634	ETHACRYNATE SODIUM	
204635	MOXIFLOXACIN HYDROCHLORIDE	
204636	ROPIVACAINE HYDROCHLORIDE	
204636	ROPIVACAINE HYDROCHLORIDE	
204637	AZELAIC ACID	
204639	TEMOZOLOMIDE	
204639	TEMOZOLOMIDE	
204639	TEMOZOLOMIDE	
204639	TEMOZOLOMIDE	
204639	TEMOZOLOMIDE	
204639	TEMOZOLOMIDE	
204640	ADRENALIN	
204644	IMATINIB MESYLATE	
204644	IMATINIB MESYLATE	
204645	TAMSULOSIN HYDROCHLORIDE	
204648	DICLOFENAC POTASSIUM	
204651	METRONIDAZOLE	
204652	FLUCYTOSINE	
204652	FLUCYTOSINE	
204654	LO MINASTRIN FE	
204655	NEXIUM 24HR	
204657	ESOMEPRAZOLE SODIUM	
204657	ESOMEPRAZOLE SODIUM	
204658	HYDROCODONE BITARTRATE AND PSEUDOEPHEDRINE HYDROCHLORIDE	
204660	AZELASTINE HYDROCHLORIDE	
204661	OMEPRAZOLE	
204661	OMEPRAZOLE	
204662	POTASSIUM CHLORIDE	
204662	POTASSIUM CHLORIDE	
204663	PHENTERMINE HYDROCHLORIDE	
204663	PHENTERMINE HYDROCHLORIDE	
204663	PHENTERMINE HYDROCHLORIDE	
204667	AMMONIA N 13	
204671	SOVALDI	
204672	ITRACONAZOLE	
204674	ACETYLCYSTEINE	
204675	DESOXIMETASONE	
204677	NEURACEQ	
204679	ROCURONIUM BROMIDE	
204679	ROCURONIUM BROMIDE	
204680	HYDRALAZINE HYDROCHLORIDE	
204683	KHEDEZLA	
204683	KHEDEZLA	
204684	IMPAVIDO	
204686	DEXMEDETOMIDINE HYDROCHLORIDE	
204688	MEGESTROL ACETATE	
204691	ACETAZOLAMIDE	
204693	EPTIFIBATIDE	
204693	EPTIFIBATIDE	
204695	DESMOPRESSIN ACETATE	
204696	LINEZOLID	
204696	LINEZOLID	
204702	PALONOSETRON HYDROCHLORIDE	
204703	ETHYNODIOL DIACETATE AND ETHINYL ESTRADIOL	
204704	ETHYNODIOL DIACETATE AND ETHINYL ESTRADIOL	
204705	DUTASTERIDE	
204706	OLOPATADINE HYDROCHLORIDE	
204708	MIRVASO	
204713	BENZTROPINE MESYLATE	
204713	BENZTROPINE MESYLATE	
204713	BENZTROPINE MESYLATE	
204717	CARVEDILOL PHOSPHATE	
204717	CARVEDILOL PHOSPHATE	
204717	CARVEDILOL PHOSPHATE	
204717	CARVEDILOL PHOSPHATE	
204720	GLIPIZIDE	
204720	GLIPIZIDE	
204720	GLIPIZIDE	
204722	RIZATRIPTAN BENZOATE	
204722	RIZATRIPTAN BENZOATE	
204723	OLOPATADINE HYDROCHLORIDE	
204726	SILODOSIN	
204726	SILODOSIN	
204730	FROVATRIPTAN SUCCINATE	
204731	PALONOSETRON HYDROCHLORIDE	
204732	AZITHROMYCIN	
204734	FOSRENOL	
204734	FOSRENOL	
204736	ACIPHEX SPRINKLE	
204736	ACIPHEX SPRINKLE	
204737	PYRIDOSTIGMINE BROMIDE	
204739	LOPINAVIR; RITONAVIR	
204739	LOPINAVIR; RITONAVIR	
204740	IRBESARTAN	
204740	IRBESARTAN	
204740	IRBESARTAN	
204741	CAPECITABINE	
204741	CAPECITABINE	
204742	AMIODARONE HYDROCHLORIDE	
204744	PAROXETINE HYDROCHLORIDE	
204744	PAROXETINE HYDROCHLORIDE	
204744	PAROXETINE HYDROCHLORIDE	
204746	CEVIMELINE HYDROCHLORIDE	
204748	CLINDAMYCIN PHOSPHATE	
204749	CLINDAMYCIN PHOSPHATE	
204750	VALGANCICLOVIR HYDROCHLORIDE	
204751	DESMOPRESSIN ACETATE	
204752	OXYCODONE HYDROCHLORIDE	
204754	LEVETIRACETAM	
204754	LEVETIRACETAM	
204755	AMOXICILLIN AND CLAVULANATE POTASSIUM	
204756	METOCLOPRAMIDE	
204759	FLUDEOXYGLUCOSE F18	
204760	MOVANTIK	
204760	MOVANTIK	
204762	DANTROLENE SODIUM	
204763	CARBIDOPA	
204764	LINEZOLID	
204765	HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE	
204766	EFAVIRENZ	
204767	ACETAMINOPHEN	
204768	TIVORBEX	
204768	TIVORBEX	
204770	METAXALONE	
204771	BENDAMUSTINE HYDROCHLORIDE	
204771	BENDAMUSTINE HYDROCHLORIDE	
204772	METHYLPHENIDATE HYDROCHLORIDE	
204772	METHYLPHENIDATE HYDROCHLORIDE	
204773	MELPHALAN HYDROCHLORIDE	
204774	IRBESARTAN	
204774	IRBESARTAN	
204774	IRBESARTAN	
204776	CELECOXIB	
204776	CELECOXIB	
204776	CELECOXIB	
204776	CELECOXIB	
204779	LITHIUM CARBONATE	
204781	DOTAREM	
204781	DOTAREM	
204781	DOTAREM	
204781	DOTAREM	
204781	DOTAREM	
204782	FAMOTIDINE, CALCIUM CARBONATE, AND MAGNESIUM HYDROXIDE	
204785	TREZIX	
204786	VARDENAFIL HYDROCHLORIDE	
204790	TIVICAY	
204790	TIVICAY	
204790	TIVICAY	
204794	NICOTINE POLACRILEX	
204798	OLMESARTAN MEDOXOMIL	
204798	OLMESARTAN MEDOXOMIL	
204798	OLMESARTAN MEDOXOMIL	
204801	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204801	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204801	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
204802	PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE	
204802	PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE	
204806	ATAZANAVIR SULFATE	
204806	ATAZANAVIR SULFATE	
204806	ATAZANAVIR SULFATE	
204806	ATAZANAVIR SULFATE	
204809	TADALAFIL	
204809	TADALAFIL	
204809	TADALAFIL	
204809	TADALAFIL	
204812	OLOPATADINE HYDROCHLORIDE	
204814	OLMESARTAN MEDOXOMIL	
204814	OLMESARTAN MEDOXOMIL	
204814	OLMESARTAN MEDOXOMIL	
204815	DULOXETINE HYDROCHLORIDE	
204815	DULOXETINE HYDROCHLORIDE	
204815	DULOXETINE HYDROCHLORIDE	
204819	ADEMPAS	
204819	ADEMPAS	
204819	ADEMPAS	
204819	ADEMPAS	
204819	ADEMPAS	
204820	MITIGARE	
204821	VALSARTAN	
204821	VALSARTAN	
204821	VALSARTAN	
204821	VALSARTAN	
204822	IZBA	
204823	CYPROHEPTADINE HYDROCHLORIDE	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP	
204824	OTREXUP PFS	
204824	OTREXUP PFS	
204824	OTREXUP PFS	
204824	OTREXUP PFS	
204824	OTREXUP PFS	
204824	OTREXUP PFS	
204827	FESOTERODINE FUMARATE	
204827	FESOTERODINE FUMARATE	
204828	POTASSIUM CHLORIDE	
204828	POTASSIUM CHLORIDE	
204829	CYANOCOBALAMIN	
204831	DONEPEZIL HYDROCHLORIDE	
204831	DONEPEZIL HYDROCHLORIDE	
204832	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204832	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204832	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204833	NICOTINE POLACRILEX	
204835	CEFIXIME	
204835	CEFIXIME	
204838	ARIPIPRAZOLE	
204838	ARIPIPRAZOLE	
204838	ARIPIPRAZOLE	
204838	ARIPIPRAZOLE	
204838	ARIPIPRAZOLE	
204838	ARIPIPRAZOLE	
204841	SUMATRIPTAN	
204841	SUMATRIPTAN	
204844	FESOTERODINE FUMARATE	
204844	FESOTERODINE FUMARATE	
204845	FOSAPREPITANT DIMEGLUMINE	
204846	ATORVASTATIN CALCIUM	
204846	ATORVASTATIN CALCIUM	
204846	ATORVASTATIN CALCIUM	
204846	ATORVASTATIN CALCIUM	
204847	NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE	
204848	DROSPIRENONE AND ETHINYL ESTRADIOL	
204849	HALOPERIDOL	
204851	METHYLTESTOSTERONE	
204853	INDOMETHACIN	
204854	MEROPENEM	
204854	MEROPENEM	
204866	OLANZAPINE	
204866	OLANZAPINE	
204866	OLANZAPINE	
204866	OLANZAPINE	
204866	OLANZAPINE	
204866	OLANZAPINE	
204867	PREDNISONE	
204867	PREDNISONE	
204867	PREDNISONE	
204868	FESOTERODINE FUMARATE	
204868	FESOTERODINE FUMARATE	
204869	EFAVIRENZ	
204872	NAPROXEN SODIUM	
204876	BIVALIRUDIN	
204879	PYRIDOXINE HYDROCHLORIDE	
204880	OXALIPLATIN	
204880	OXALIPLATIN	
204882	SILDENAFIL CITRATE	
204882	SILDENAFIL CITRATE	
204882	SILDENAFIL CITRATE	
204883	SILDENAFIL CITRATE	
204886	ZONTIVITY	
204889	VENLAFAXINE HYDROCHLORIDE	
204889	VENLAFAXINE HYDROCHLORIDE	
204889	VENLAFAXINE HYDROCHLORIDE	
204890	PEMETREXED	
204891	BISOPROLOL FUMARATE	
204891	BISOPROLOL FUMARATE	
204893	FESOTERODINE FUMARATE	
204893	FESOTERODINE FUMARATE	
204895	GALANTAMINE HYDROBROMIDE	
204895	GALANTAMINE HYDROBROMIDE	
204895	GALANTAMINE HYDROBROMIDE	
204899	LEVOFLOXACIN	
204900	AMLODIPINE BESYLATE	
204900	AMLODIPINE BESYLATE	
204900	AMLODIPINE BESYLATE	
204901	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204901	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204901	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
204906	ONDANSETRON HYDROCHLORIDE	
204910	PARICALCITOL	
204910	PARICALCITOL	
204910	PARICALCITOL	
204912	TIMOLOL MALEATE	
204914	LAMIVUDINE; ZIDOVUDINE	
204915	ABACAVIR AND LAMIVUDINE	
204922	OMEPRAZOLE AND SODIUM BICARBONATE	
204922	OMEPRAZOLE AND SODIUM BICARBONATE	
204923	OMEPRAZOLE AND SODIUM BICARBONATE	
204927	ETOPOSIDE	
204929	ZILEUTON	
204936	TIMOLOL MALEATE	
204940	OMEGA-3-ACID ETHYL ESTERS	
204945	TROSPIUM CHLORIDE	
204946	FESOTERODINE FUMARATE	
204946	FESOTERODINE FUMARATE	
204948	PARICALCITOL	
204948	PARICALCITOL	
204948	PARICALCITOL	
204949	AZACITIDINE	
204950	GANCICLOVIR	
204954	METHYLPHENIDATE HYDROCHLORIDE	
204954	METHYLPHENIDATE HYDROCHLORIDE	
204954	METHYLPHENIDATE HYDROCHLORIDE	
204958	KENGREAL	
204960	CISATRACURIUM BESYLATE PRESERVATIVE FREE	
204960	CISATRACURIUM BESYLATE PRESERVATIVE FREE	
204963	DESIPRAMINE HYDROCHLORIDE	
204963	DESIPRAMINE HYDROCHLORIDE	
204963	DESIPRAMINE HYDROCHLORIDE	
204963	DESIPRAMINE HYDROCHLORIDE	
204963	DESIPRAMINE HYDROCHLORIDE	
204963	DESIPRAMINE HYDROCHLORIDE	
204965	DESOXIMETASONE	
204971	TAPENTADOL	
204972	TAPENTADOL	
204972	TAPENTADOL	
204972	TAPENTADOL	
204972	TAPENTADOL	
204972	TAPENTADOL	
204973	FESOTERODINE FUMARATE	
204973	FESOTERODINE FUMARATE	
204974	LACOSAMIDE	
204975	FESOTERODINE FUMARATE	
204975	FESOTERODINE FUMARATE	
204977	OMTRYG	
204979	OXYCODONE HYDROCHLORIDE	
204980	LACOSAMIDE	
204983	FESOTERODINE FUMARATE	
204983	FESOTERODINE FUMARATE	
204984	BUTALBITAL, ACETAMINOPHEN AND CAFFEINE	
204988	RUFINAMIDE	
204988	RUFINAMIDE	
204989	GABAPENTIN	
204989	GABAPENTIN	
204989	GABAPENTIN	
204990	ABACAVIR SULFATE AND LAMIVUDINE	
204994	LACOSAMIDE	
204994	LACOSAMIDE	
204994	LACOSAMIDE	
204994	LACOSAMIDE	
204997	NALOXONE HYDROCHLORIDE	
204999	LACOSAMIDE	
204999	LACOSAMIDE	
204999	LACOSAMIDE	
204999	LACOSAMIDE	
205001	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	
205001	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	
205001	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	
205002	FESOTERODINE FUMARATE	
205002	FESOTERODINE FUMARATE	
205003	PRESTALIA	
205003	PRESTALIA	
205003	PRESTALIA	
205004	BORTEZOMIB	
205005	NITROFURANTOIN	
205005	NITROFURANTOIN	
205006	LACOSAMIDE	
205006	LACOSAMIDE	
205006	LACOSAMIDE	
205006	LACOSAMIDE	
205007	FESOTERODINE FUMARATE	
205007	FESOTERODINE FUMARATE	
205008	PHENTERMINE HYDROCHLORIDE	
205011	LACOSAMIDE	
205011	LACOSAMIDE	
205011	LACOSAMIDE	
205011	LACOSAMIDE	
205012	FESOTERODINE FUMARATE	
205013	CAFFEINE CITRATE	
205014	NALOXONE HYDROCHLORIDE	
205015	TAPENTADOL	
205015	TAPENTADOL	
205015	TAPENTADOL	
205017	PHENTERMINE HYDROCHLORIDE	
205019	PHENTERMINE HYDROCHLORIDE	
205019	PHENTERMINE HYDROCHLORIDE	
205022	BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE	
205022	BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE	
205029	EPINEPHRINE	
205030	BLEOMYCIN SULFATE	
205030	BLEOMYCIN SULFATE	
205032	FESOTERODINE FUMARATE	
205032	FESOTERODINE FUMARATE	
205033	ADAPALENE AND BENZOYL PEROXIDE	
205034	VORICONAZOLE	
205035	TRANEXAMIC ACID	
205039	RIFAMPIN	
205040	RITONAVIR	
205040	RITONAVIR	
205046	DEXMEDETOMIDINE HYDROCHLORIDE	
205049	NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL AND FERROUS FUMARATE	
205050	TRAVOPROST	
205053	NOXAFIL	
205055	NATEGLINIDE	
205055	NATEGLINIDE	
205057	TAPENTADOL	
205057	TAPENTADOL	
205057	TAPENTADOL	
205060	EPANOVA	
205062	MILNACIPRAN HYDROCHLORIDE	
205062	MILNACIPRAN HYDROCHLORIDE	
205062	MILNACIPRAN HYDROCHLORIDE	
205062	MILNACIPRAN HYDROCHLORIDE	
205064	ARIPIPRAZOLE	
205064	ARIPIPRAZOLE	
205064	ARIPIPRAZOLE	
205064	ARIPIPRAZOLE	
205064	ARIPIPRAZOLE	
205064	ARIPIPRAZOLE	
205065	KUVAN	
205065	KUVAN	
205071	MILNACIPRAN HYDROCHLORIDE	
205071	MILNACIPRAN HYDROCHLORIDE	
205071	MILNACIPRAN HYDROCHLORIDE	
205071	MILNACIPRAN HYDROCHLORIDE	
205072	CEFADROXIL	
205074	ZOLMITRIPTAN	
205074	ZOLMITRIPTAN	
205075	RUFINAMIDE	
205075	RUFINAMIDE	
205076	OXICONAZOLE NITRATE	
205080	ITRACONAZOLE	
205081	MILNACIPRAN HYDROCHLORIDE	
205081	MILNACIPRAN HYDROCHLORIDE	
205081	MILNACIPRAN HYDROCHLORIDE	
205081	MILNACIPRAN HYDROCHLORIDE	
205082	DESOXIMETASONE	
205085	CARISOPRODOL	
205087	CYPROHEPTADINE HYDROCHLORIDE	
205095	RUFINAMIDE	
205095	RUFINAMIDE	
205096	METFORMIN HYDROCHLORIDE	
205096	METFORMIN HYDROCHLORIDE	
205096	METFORMIN HYDROCHLORIDE	
205098	VARITHENA	
205098	VARITHENA	
205101	GABAPENTIN	
205101	GABAPENTIN	
205102	LEVETIRACETAM	
205102	LEVETIRACETAM	
205102	LEVETIRACETAM	
205102	LEVETIRACETAM	
205103	YOSPRALA	
205103	YOSPRALA	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205105	METHYLPHENIDATE HYDROCHLORIDE	
205106	BUSULFAN	
205108	SOTYLIZE	
205109	VELPHORO	
205112	BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE	
205115	DOXYCYCLINE	
205115	DOXYCYCLINE	
205115	DOXYCYCLINE	
205118	FENOFIBRATE	
205118	FENOFIBRATE	
205119	PANTOPRAZOLE SODIUM	
205119	PANTOPRAZOLE SODIUM	
205120	BUTALBITAL AND ACETAMINOPHEN	
205122	QUDEXY XR	
205122	QUDEXY XR	
205122	QUDEXY XR	
205122	QUDEXY XR	
205122	QUDEXY XR	
205123	OLYSIO	
205126	CARISOPRODOL	
205126	CARISOPRODOL	
205128	CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE	
205131	LEVONORGESTREL AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL	
205133	TRANEXAMIC ACID	
205134	HYDROCORTISONE BUTYRATE	
205137	AMLODIPINE BESYLATE AND VALSARTAN	
205137	AMLODIPINE BESYLATE AND VALSARTAN	
205137	AMLODIPINE BESYLATE AND VALSARTAN	
205137	AMLODIPINE BESYLATE AND VALSARTAN	
205139	BUSULFAN	
205150	TELMISARTAN	
205150	TELMISARTAN	
205150	TELMISARTAN	
205152	ELETRIPTAN HYDROBROMIDE	
205152	ELETRIPTAN HYDROBROMIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205153	DESIPRAMINE HYDROCHLORIDE	
205154	LINEZOLID	
205154	LINEZOLID	
205166	VALGANCICLOVIR HYDROCHLORIDE	
205171	ALMOTRIPTAN MALATE	
205171	ALMOTRIPTAN MALATE	
205175	ECOZA	
205177	OXYCODONE HYDROCHLORIDE	
205179	TOBRAMYCIN SULFATE	
205180	NITROFURANTOIN	
205181	BUTENAFINE HYDROCHLORIDE	
205186	ELETRIPTAN HYDROBROMIDE	
205186	ELETRIPTAN HYDROBROMIDE	
205192	OLMESARTAN MEDOXOMIL	
205192	OLMESARTAN MEDOXOMIL	
205192	OLMESARTAN MEDOXOMIL	
205206	DESOXIMETASONE	
205208	DESVENLAFAXINE	
205208	DESVENLAFAXINE	
205209	DARIFENACIN HYDROBROMIDE	
205209	DARIFENACIN HYDROBROMIDE	
205210	DOXAZOSIN MESYLATE	
205210	DOXAZOSIN MESYLATE	
205210	DOXAZOSIN MESYLATE	
205210	DOXAZOSIN MESYLATE	
205215	INDOMETHACIN	
205215	INDOMETHACIN	
205217	LAMIVUDINE	
205217	LAMIVUDINE	
205220	VALGANCICLOVIR HYDROCHLORIDE	
205223	NUVESSA	
205227	TEMOZOLOMIDE	
205227	TEMOZOLOMIDE	
205227	TEMOZOLOMIDE	
205227	TEMOZOLOMIDE	
205227	TEMOZOLOMIDE	
205227	TEMOZOLOMIDE	
205228	TRANEXAMIC ACID	
205229	PROGESTERONE	
205229	PROGESTERONE	
205233	LINEZOLID	
205234	TELMISARTAN AND AMLODIPINE	
205234	TELMISARTAN AND AMLODIPINE	
205234	TELMISARTAN AND AMLODIPINE	
205234	TELMISARTAN AND AMLODIPINE	
205236	HYDRALAZINE HYDROCHLORIDE	
205236	HYDRALAZINE HYDROCHLORIDE	
205236	HYDRALAZINE HYDROCHLORIDE	
205236	HYDRALAZINE HYDROCHLORIDE	
205239	DANTROLENE SODIUM	
205241	HALOPERIDOL DECANOATE	
205241	HALOPERIDOL DECANOATE	
205242	GEMCITABINE HYDROCHLORIDE	
205242	GEMCITABINE HYDROCHLORIDE	
205242	GEMCITABINE HYDROCHLORIDE	
205245	METRONIDAZOLE	
205245	METRONIDAZOLE	
205248	NATEGLINIDE	
205248	NATEGLINIDE	
205253	TRAZODONE HYDROCHLORIDE	
205253	TRAZODONE HYDROCHLORIDE	
205253	TRAZODONE HYDROCHLORIDE	
205253	TRAZODONE HYDROCHLORIDE	
205254	ZOLEDRONIC ACID	
205256	ESTRADIOL	
205257	TRAMADOL HYDROCHLORIDE	
205257	TRAMADOL HYDROCHLORIDE	
205257	TRAMADOL HYDROCHLORIDE	
205258	NEVIRAPINE	
205266	ODOMZO	
205267	MILNACIPRAN HYDROCHLORIDE	
205267	MILNACIPRAN HYDROCHLORIDE	
205267	MILNACIPRAN HYDROCHLORIDE	
205268	PROPAFENONE HYDROCHLORIDE	
205268	PROPAFENONE HYDROCHLORIDE	
205268	PROPAFENONE HYDROCHLORIDE	
205272	DEXMEDETOMIDINE HYDROCHLORIDE	
205278	NORETHINDRONE ACETATE	
205279	ZOLEDRONIC ACID	
205280	RISEDRONATE SODIUM	
205280	RISEDRONATE SODIUM	
205286	MILNACIPRAN HYDROCHLORIDE	
205286	MILNACIPRAN HYDROCHLORIDE	
205286	MILNACIPRAN HYDROCHLORIDE	
205286	MILNACIPRAN HYDROCHLORIDE	
205291	CETIRIZINE HYDROCHLORIDE ALLERGY	
205292	BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE	
205300	ATORVASTATIN CALCIUM	
205300	ATORVASTATIN CALCIUM	
205300	ATORVASTATIN CALCIUM	
205300	ATORVASTATIN CALCIUM	
205302	RILPIVIRINE	
205304	CARBIDOPA	
205307	PROPOFOL	
205309	TIMOLOL	
205309	TIMOLOL	
205318	LIDOCAINE	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205321	PREGABALIN	
205322	EFAVIRENZ	
205323	HEPARIN SODIUM	
205327	METHYLPHENIDATE HYDROCHLORIDE	
205327	METHYLPHENIDATE HYDROCHLORIDE	
205327	METHYLPHENIDATE HYDROCHLORIDE	
205327	METHYLPHENIDATE HYDROCHLORIDE	
205327	METHYLPHENIDATE HYDROCHLORIDE	
205328	TESTOSTERONE	
205330	METFORMIN HYDROCHLORIDE	
205330	METFORMIN HYDROCHLORIDE	
205330	METFORMIN HYDROCHLORIDE	
205331	ADENOSINE	
205331	ADENOSINE	
205332	IBANDRONATE SODIUM	
205342	FLURANDRENOLIDE	
205343	FLURANDRENOLIDE	
205347	VALSARTAN	
205347	VALSARTAN	
205347	VALSARTAN	
205347	VALSARTAN	
205348	MOXIFLOXACIN HYDROCHLORIDE	
205352	ALEVE PM	
205353	FARYDAK	
205353	FARYDAK	
205353	FARYDAK	
205354	METHOCARBAMOL	
205355	LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE	
205356	COLISTIMETHATE SODIUM	
205357	VALSARTAN	
205357	VALSARTAN	
205357	VALSARTAN	
205357	VALSARTAN	
205358	ACETAZOLAMIDE SODIUM	
205363	ARIPIPRAZOLE	
205363	ARIPIPRAZOLE	
205363	ARIPIPRAZOLE	
205363	ARIPIPRAZOLE	
205363	ARIPIPRAZOLE	
205363	ARIPIPRAZOLE	
205366	LEVOTHYROXINE SODIUM	
205367	MILNACIPRAN HYDROCHLORIDE	
205367	MILNACIPRAN HYDROCHLORIDE	
205367	MILNACIPRAN HYDROCHLORIDE	
205367	MILNACIPRAN HYDROCHLORIDE	
205373	TRIAMCINOLONE ACETONIDE	
205375	CLOFARABINE	
205379	ESOMEPRAZOLE SODIUM	
205382	INCRUSE ELLIPTA 	
205383	ORALTAG	
205385	FEBUXOSTAT	
205385	FEBUXOSTAT	
205386	MORPHINE SULFATE	
205386	MORPHINE SULFATE	
205386	MORPHINE SULFATE	
205386	MORPHINE SULFATE	
205388	OMIDRIA	
205389	EFAVIRENZ	
205389	EFAVIRENZ	
205389	EFAVIRENZ	
205390	VECURONIUM BROMIDE	
205390	VECURONIUM BROMIDE	
205391	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
205391	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
205391	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	
205395	PREZCOBIX	
205404	METHOCARBAMOL	
205406	FEBUXOSTAT	
205407	CITALOPRAM HYDROBROMIDE	
205407	CITALOPRAM HYDROBROMIDE	
205407	CITALOPRAM HYDROBROMIDE	
205410	HEMANGEOL	
205412	ABACAVIR SULFATE; LAMIVUDINE	
205414	FEBUXOSTAT	
205414	FEBUXOSTAT	
205415	PINDOLOL	
205415	PINDOLOL	
205421	FEBUXOSTAT	
205421	FEBUXOSTAT	
205422	REXULTI	
205422	REXULTI	
205422	REXULTI	
205422	REXULTI	
205422	REXULTI	
205422	REXULTI	
205425	LOPINAVIR AND RITONAVIR	
205429	DAPSONE	
205429	DAPSONE	
205433	KITABIS PAK	
205434	FLONASE ALLERGY RELIEF	
205435	SIVEXTRO	
205436	SIVEXTRO	
205437	OTEZLA	
205437	OTEZLA	
205437	OTEZLA	
205438	TRIFLURIDINE	
205439	HYDROCHLOROTHIAZIDE; VALSARTAN	
205439	HYDROCHLOROTHIAZIDE; VALSARTAN	
205439	HYDROCHLOROTHIAZIDE; VALSARTAN	
205439	HYDROCHLOROTHIAZIDE; VALSARTAN	
205441	TRI-MILI	
205442	LINEZOLID	
205446	MEMANTINE HYDROCHLORIDE	
205447	BENDAMUSTINE HYDROCHLORIDE	
205447	BENDAMUSTINE HYDROCHLORIDE	
205449	MILI	
205464	PYRIDOSTIGMINE BROMIDE	
205468	VENLAFAXINE HYDROCHLORIDE	
205468	VENLAFAXINE HYDROCHLORIDE	
205469	ACYCLOVIR	
205473	ETHACRYNATE SODIUM	
205474	OBREDON	
205476	BENDAMUSTINE HYDROCHLORIDE	
205476	BENDAMUSTINE HYDROCHLORIDE	
205482	OLMESARTAN MEDOXOMIL	
205482	OLMESARTAN MEDOXOMIL	
205482	OLMESARTAN MEDOXOMIL	
205487	CARBOPLATIN	
205487	CARBOPLATIN	
205487	CARBOPLATIN	
205488	NATESTO	
205489	COTEMPLA XR-ODT	
205489	COTEMPLA XR-ODT	
205489	COTEMPLA XR-ODT	
205490	CETIRIZINE HYDROCHLORIDE ALLERGY	
205494	CERDELGA	
205497	NAPROXEN SODIUM	
205501	TOBRAMYCIN	
205508	ATAZANAVIR SULFATE; RITONAVIR	
205509	MORPHINE SULFATE 	
205509	MORPHINE SULFATE	
205509	MORPHINE SULFATE 	
205510	ACYCLOVIR	
205512	RANITIDINE HYDROCHLORIDE	
205512	RANITIDINE HYDROCHLORIDE	
205513	CARISOPRODOL	
205513	CARISOPRODOL	
205517	LINEZOLID	
205519	ATORVASTATIN CALCIUM	
205519	ATORVASTATIN CALCIUM	
205519	ATORVASTATIN CALCIUM	
205519	ATORVASTATIN CALCIUM	
205520	ESMOLOL HYDROCHLORIDE	
205523	ALMOTRIPTAN MALATE	
205523	ALMOTRIPTAN MALATE	
205525	SYNDROS	
205528	PAROXETINE HYDROCHLORIDE	
205528	PAROXETINE HYDROCHLORIDE	
205528	PAROXETINE HYDROCHLORIDE	
205528	PAROXETINE HYDROCHLORIDE	
205529	OXALIPLATIN	
205529	OXALIPLATIN	
205530	ACETAZOLAMIDE	
205530	ACETAZOLAMIDE	
205531	METRONIDAZOLE IN PLASTIC CONTAINER	
205532	LITHIUM CARBONATE	
205533	BORTEZOMIB	
